title,year,month,day,pubDate,link,description,image_url,image_caption,cluster,Emoción
Calderón llama a AMLO “autócrata” y “aspirante a dictador” durante un foro en Argentina (Video),2023,3,29,2023-03-28T23:47:20-00:00,https://www.proceso.com.mx/nacional/2023/3/28/calderon-llama-amlo-autocrata-aspirante-dictador-durante-un-foro-en-argentina-video-304457.html,"“Les traigo un afectuoso saludo de un México sufrido, de dolor, de un México que está cancelando libertades, la libertad de elegir porque hay un presidente autócrata, un aspirante a dictador que está atacando a las autoridades electorales independientes que mucho trabajo nos costó construir"", dijo.",https://www.proceso.com.mx/u/fotografias/m/2023/3/28/f300x190-171338_179498_5050.jpg,"“Les traigo un afectuoso saludo de un México sufrido, de dolor, de un México que está cancelando libertades, la libertad de elegir porque hay un presidente autócrata, un aspirante a dictador que está atacando a las autoridades electorales independientes que mucho trabajo nos costó construir"", dijo.",2,🤔
Estadunidenses no hacen caso de las alertas de viaje; Cancún está lleno de extranjeros: AMLO,2023,3,30,2023-03-30T12:35:01-00:00,https://www.proceso.com.mx/nacional/2023/3/30/estadunidenses-no-hacen-caso-de-las-alertas-de-viaje-cancun-esta-lleno-de-extranjeros-amlo-304561.html,"El presidente insistió en que, además, México sigue siendo un país atractivo para la inversión extranjera, para lo que también se ofrecen condiciones en todos los rubros.",https://www.proceso.com.mx/u/fotografias/m/2023/3/30/f300x190-171419_179579_5134.jpg,"El presidente insistió en que, además, México sigue siendo un país atractivo para la inversión extranjera, para lo que también se ofrecen condiciones en todos los rubros.",3,🤔
Activistas condenan que el gobierno morenista de Oaxaca respalde un pacto patriarcal,2023,3,30,2023-03-30T11:13:02-00:00,https://www.proceso.com.mx/nacional/estados/2023/3/30/activistas-condenan-que-el-gobierno-morenista-de-oaxaca-respalde-unpacto-patriarcal-304552.html,"También reprobaron cualquier acto violento perpetrado en contra de las mujeres en la entidad por cualquier hombre, pero, sobre todo, por los que ostentan cargos en la administración pública o de elección popular.",https://www.proceso.com.mx/u/fotografias/m/2023/3/30/f300x190-171412_179572_5050.jpg,"También reprobaron cualquier acto violento perpetrado en contra de las mujeres en la entidad por cualquier hombre, pero, sobre todo, por los que ostentan cargos en la administración pública o de elección popular.",2,😡
Vagón del Metro se descarriló en terminal Indios Verdes; provoca retrasos en Línea 3,2023,3,30,2023-03-30T11:11:03-00:00,https://www.proceso.com.mx/nacional/2023/3/30/vagon-del-metro-se-descarrilo-en-terminal-indios-verdes-provoca-retrasos-en-linea-304555.html,"""Personal de investigación de incidentes relevantes acudió a la zona de vías secundarias en el taller Ticomán, para tomar conocimiento de las causas del desacoplamiento de un vagón en la vía"", informó el Metro en una tarjeta informativa. ",https://www.proceso.com.mx/u/fotografias/m/2023/3/30/f300x190-171411_179571_5050.jpg,"""Personal de investigación de incidentes relevantes acudió a la zona de vías secundarias en el taller Ticomán, para tomar conocimiento de las causas del desacoplamiento de un vagón en la vía"", informó el Metro en una tarjeta informativa. ",3,🤔
Incendio en México golpea a familias en América Latina,2023,3,30,2023-03-30T11:02:04-00:00,https://www.proceso.com.mx/nacional/2023/3/30/incendio-en-mexico-golpea-familias-en-america-latina-304554.html,"Familiares de las víctimas del incendio en el centro de detención de migrantes en Ciudad Juárez, donde hubo 39 muertos y más de dos docenas de heridos, relatan cómo han vivido la tragedia.",https://www.proceso.com.mx/u/fotografias/m/2023/3/28/f300x190-171315_179475_5050.jpg,"Familiares de las víctimas del incendio en el centro de detención de migrantes en Ciudad Juárez, donde hubo 39 muertos y más de dos docenas de heridos, relatan cómo han vivido la tragedia.",3,😊
AMLO pacta con empresarios una campaña de difusión contra el fentanilo,2023,3,30,2023-03-30T10:04:05-00:00,https://www.proceso.com.mx/nacional/2023/3/30/amlo-pacta-con-empresarios-una-campana-de-difusion-contra-el-fentanilo-304550.html,"“Si me preguntan como presidente ‘cuáles son sus preocupaciones’, estaría que podamos reducir el consumo de drogas, ese es una de mis preocupaciones”, aseguró. ",https://www.proceso.com.mx/u/fotografias/m/2023/3/30/f300x190-171409_179569_5050.jpeg,"“Si me preguntan como presidente ‘cuáles son sus preocupaciones’, estaría que podamos reducir el consumo de drogas, ese es una de mis preocupaciones”, aseguró. ",2,😡
Acusan a gobernadora de Tlaxcala de proteger a secretario para que evada obligaciones alimentarias,2023,3,30,2023-03-30T08:30:06-00:00,https://www.proceso.com.mx/nacional/estados/2023/3/30/acusan-gobernadora-de-tlaxcala-de-proteger-secretario-para-que-evada-obligaciones-alimentarias-304545.html,"El gobierno de la morenista Lorena Cuéllar enfrenta una denuncia por presuntamente brindar protección al secretario de Medio Ambiente, Luis Antonio Ramírez Hernández, para que evada el pago de obligaciones a favor de su hijo de un año y nueve meses, quien además requiere de tratamiento médico.",https://www.proceso.com.mx/u/fotografias/m/2023/3/30/f300x190-171405_179565_5024.jpeg,"El gobierno de la morenista Lorena Cuéllar enfrenta una denuncia por presuntamente brindar protección al secretario de Medio Ambiente, Luis Antonio Ramírez Hernández, para que evada el pago de obligaciones a favor de su hijo de un año y nueve meses, quien además requiere de tratamiento médico.",2,🤔
&quot;Humo negro&quot; en la Jucopo: concluye reunión sin acuerdo sobre nuevos consejeros del INE,2023,3,30,2023-03-30T05:15:07-00:00,https://www.proceso.com.mx/nacional/politica/2023/3/30/humo-negro-en-la-jucopo-concluye-reunion-sin-acuerdo-sobre-nuevos-consejeros-del-ine-304544.html,Los coordinadores parlamentarios en la Cámara de Diputados volverán a reunirse la tarde de este jueves; PRD y Movimiento Ciudadano insisten en que haya acuerdo y no tómbola,https://www.proceso.com.mx/u/fotografias/m/2023/3/30/f300x190-171404_179564_5050.jpeg,Los coordinadores parlamentarios en la Cámara de Diputados volverán a reunirse la tarde de este jueves; PRD y Movimiento Ciudadano insisten en que haya acuerdo y no tómbola,4,🤔
Trump pidió a sus asesores “planes de guerra” para atacar a México si es reelegido: Rolling Stone,2023,3,30,2023-03-29T23:44:08-00:00,https://www.proceso.com.mx/nacional/2023/3/29/trump-pidio-sus-asesores-planes-de-guerra-para-atacar-mexico-si-es-reelegido-rolling-stone-304541.html,"“’Atacar a México', o como quieras llamarlo, es algo para lo que el presidente Trump ha dicho que quiere 'planes de batalla' dibujados”, dijo una de las fuentes a la revista.",https://www.proceso.com.mx/u/fotografias/m/2020/11/16/f300x190-124865_133025_4633.jpeg,"“’Atacar a México', o como quieras llamarlo, es algo para lo que el presidente Trump ha dicho que quiere 'planes de batalla' dibujados”, dijo una de las fuentes a la revista.",2,🤔
"Localizan al menos ocho cadáveres en una fosa clandestina en Zumpango, Edomex",2023,3,30,2023-03-29T23:43:09-00:00,https://www.proceso.com.mx/nacional/estados/2023/3/29/localizan-al-menos-ocho-cadaveres-en-una-fosa-clandestina-en-zumpango-edomex-304540.html,La Fiscalía de Edomex reportó el hallazgo de al menos ocho cadáveres sepultados en una vivienda del municipio de Zumpango; es la tercera fosa clandestina localizada en menos de 60 días.,https://www.proceso.com.mx/u/fotografias/m/2023/3/29/f300x190-171401_179561_5050.jpg,La Fiscalía de Edomex reportó el hallazgo de al menos ocho cadáveres sepultados en una vivienda del municipio de Zumpango; es la tercera fosa clandestina localizada en menos de 60 días.,3,😊
Planta de Carbonización Hidrotermal operará en mayo: Sheinbaum,2023,3,30,2023-03-29T23:18:10-00:00,https://www.proceso.com.mx/nacional/cdmx/2023/3/29/planta-de-carbonizacion-hidrotermal-operara-en-mayo-sheinbaum-304539.html,"Planta podrá reciclar hasta 72 toneladas de basura orgánica para convertirlas en biocarbón y en electricidad y, con ello, disminuir los gases de efecto invernadero.",https://www.proceso.com.mx/u/fotografias/m/2023/3/29/f300x190-171398_179558_5050.jpeg,"Planta podrá reciclar hasta 72 toneladas de basura orgánica para convertirlas en biocarbón y en electricidad y, con ello, disminuir los gases de efecto invernadero.",0,🤔
"Francisco Garduño, dispuesto a declarar ante la FGR para dar con “responsables” de la tragedia migrante",2023,3,30,2023-03-29T22:24:11-00:00,https://www.proceso.com.mx/nacional/2023/3/29/francisco-garduno-dispuesto-declarar-ante-la-fgr-para-dar-con-responsables-de-la-tragedia-migrante-304536.html,"El INM informó que Garduño ofreció a la FGR una colaboración institucional, que incluye “el plano de la estación migratoria” y “el organigrama del personal” para entregar “toda prueba documental o circunstancial, testimonial, pericial”.",https://www.proceso.com.mx/u/fotografias/m/2023/3/29/f300x190-171397_179557_5050.jpg,"El INM informó que Garduño ofreció a la FGR una colaboración institucional, que incluye “el plano de la estación migratoria” y “el organigrama del personal” para entregar “toda prueba documental o circunstancial, testimonial, pericial”.",2,🤔
La FGR se opone a que mamá de Emilio Lozoya siga su proceso en libertad; difieren audiencia,2023,3,30,2023-03-29T22:09:12-00:00,https://www.proceso.com.mx/nacional/2023/3/29/la-fgr-se-opone-que-mama-de-emilio-lozoya-siga-su-proceso-en-libertad-difieren-audiencia-304535.html,"Alejandro Rojas Pruneda, abogado de Austin y Solís, señaló que la acusada tiene 75 años de edad y presenta problemas de salud físicos y mentales, por lo que ya no existen las condiciones de riesgo de fuga que fueron consideradas cuando la mamá de Emilio Lozoya fue vinculada a proceso.",https://www.proceso.com.mx/u/fotografias/m/2020/12/30/f300x190-127555_135715_5940.jpg,"Alejandro Rojas Pruneda, abogado de Austin y Solís, señaló que la acusada tiene 75 años de edad y presenta problemas de salud físicos y mentales, por lo que ya no existen las condiciones de riesgo de fuga que fueron consideradas cuando la mamá de Emilio Lozoya fue vinculada a proceso.",2,❤
Morena y sus aliados evitan la comparecencia de Marcelo Ebrard y Adán Augusto en el Senado,2023,3,30,2023-03-29T21:08:13-00:00,https://www.proceso.com.mx/nacional/2023/3/29/morena-sus-aliados-evitan-la-comparecencia-de-marcelo-ebrard-adan-augusto-en-el-senado-304532.html,"Morena, PT y PVEM rechazaron el punto de acuerdo que solicitaba la comparecencia de Marcelo Ebrard y Adán Augusto López en el Senado para explicar el incendio en un centro de detención de Ciudad Juárez; el titular del INM sí deberá acudir.",https://www.proceso.com.mx/u/fotografias/m/2023/3/29/f300x190-171394_179554_5050.jpg,"Morena, PT y PVEM rechazaron el punto de acuerdo que solicitaba la comparecencia de Marcelo Ebrard y Adán Augusto López en el Senado para explicar el incendio en un centro de detención de Ciudad Juárez; el titular del INM sí deberá acudir.",2,🤔
Cae el “Valú” en la Doctores; es acusado por robar celulares y hackear cuentas bancarias,2023,3,30,2023-03-29T20:47:14-00:00,https://www.proceso.com.mx/nacional/cdmx/2023/3/29/cae-el-valu-en-la-doctores-es-acusado-por-robar-celulares-hackear-cuentas-bancarias-304531.html,La captura ocurrió durante un cateo a un departamento de la colonia Doctores derivado de denuncias por presunta compra y venta de drogas en el domicilio.,https://www.proceso.com.mx/u/fotografias/m/2023/3/29/f300x190-171393_179553_5050.jpg,La captura ocurrió durante un cateo a un departamento de la colonia Doctores derivado de denuncias por presunta compra y venta de drogas en el domicilio.,3,🤔
&quot;Es usted un bully&quot;: encontronazo entre Lilly Téllez y Armando Armenta en el pleno del Senado (Video),2023,3,30,2023-03-29T20:35:15-00:00,https://www.proceso.com.mx/nacional/politica/2023/3/29/es-usted-un-bully-encontronazo-entre-lilly-tellez-armando-armenta-en-el-pleno-del-senado-video-304529.html,"""Le voy a poner una arrastrada en la tribuna como arrastrado es usted"", dijo la senadora panista al presidente de la Cámara Alta.",https://www.proceso.com.mx/u/fotografias/m/2023/3/29/f300x190-171391_179551_1227.jpg,"""Le voy a poner una arrastrada en la tribuna como arrastrado es usted"", dijo la senadora panista al presidente de la Cámara Alta.",4,🤔
"SSC defiende política migratoria, calla sobre actuación de Marcelo Ebrard y Adán Augusto López",2023,3,30,2023-03-29T20:31:16-00:00,https://www.proceso.com.mx/nacional/2023/3/29/ssc-defiende-politica-migratoria-calla-sobre-actuacion-de-marcelo-ebrard-adan-augusto-lopez-304530.html,"Rosa Icela Rodríguez calificó como ""lamentable"" el incendio en la estación migratoria de Ciudad Juárez, aseveró que la política del gobierno es de respeto a los derechos humanos, que se investiga el papel de la empresa de seguridad privada y rechazó hablar de la actuación de Ebrard y Adán Augusto.",https://www.proceso.com.mx/u/fotografias/m/2023/3/29/f300x190-171392_179552_5050.jpeg,"Rosa Icela Rodríguez calificó como ""lamentable"" el incendio en la estación migratoria de Ciudad Juárez, aseveró que la política del gobierno es de respeto a los derechos humanos, que se investiga el papel de la empresa de seguridad privada y rechazó hablar de la actuación de Ebrard y Adán Augusto.",2,🤔
Sheinbaum evita entrar a la polémica entre Ebrard y Adán Augusto López por tragedia migrante,2023,3,30,2023-03-29T20:04:17-00:00,https://www.proceso.com.mx/nacional/2023/3/29/sheinbaum-evita-entrar-la-polemica-entre-ebrard-adan-augusto-lopez-por-tragedia-migrante-304528.html,"Ayer, López Hernández dijo que Ebrard Casaubón es el responsable de la política exterior de México, aunque el Instituto Nacional de Migración depende de Gobernación.",https://www.proceso.com.mx/u/fotografias/m/2023/3/29/f300x190-171390_179550_5050.jpg,"Ayer, López Hernández dijo que Ebrard Casaubón es el responsable de la política exterior de México, aunque el Instituto Nacional de Migración depende de Gobernación.",2,🤔
SSC detiene a hombre que intentó entrar al Metro con una tapa de coladera,2023,3,30,2023-03-29T19:57:18-00:00,https://www.proceso.com.mx/nacional/2023/3/29/ssc-detiene-hombre-que-intento-entrar-al-metro-con-una-tapa-de-coladera-304526.html,"Al hacerle una revisión preventiva, al sujeto le aseguraron una tapa de registro metálica de la cual no acreditó su legal procedencia. ",https://www.proceso.com.mx/u/fotografias/m/2022/11/12/f300x190-164404_172564_5050.jpg,"Al hacerle una revisión preventiva, al sujeto le aseguraron una tapa de registro metálica de la cual no acreditó su legal procedencia. ",3,🤔
